epoch,train_loss,val_acc
1,2.9269727499656426,0.2988505747126437
2,2.2272306341750947,0.46229885057471265
3,1.8683000978301554,0.5579310344827586
4,1.6146057809100431,0.5554022988505747
5,1.432050851435443,0.7119540229885057
6,1.2862299906662087,0.7370114942528736
7,1.1775052512393278,0.7903448275862069
8,1.0982109347200082,0.8462068965517241
9,1.0383991156917771,0.8351724137931035
10,0.9834605924833834,0.8535632183908046
11,0.9314211160918466,0.8882758620689655
12,0.9054225122227388,0.9016091954022989
13,0.8693507403330086,0.9266666666666666
14,0.8502769526702906,0.9071264367816092
15,0.8265758867746864,0.9089655172413793
16,0.8109084042458753,0.9374712643678161
17,0.796578477800282,0.9282758620689655
18,0.7887440370578392,0.8970114942528735
19,0.7696577694291383,0.9393103448275862
20,0.7599307547986897,0.9308045977011494
21,0.7600136253179288,0.9379310344827586
22,0.7516257901207294,0.9390804597701149
23,0.741950717432047,0.9365517241379311
24,0.7311420540014902,0.9528735632183908
25,0.7318828777939665,0.9475862068965517
26,0.7270960207858117,0.952183908045977
27,0.7154805874512866,0.953103448275862
28,0.712501101828868,0.9489655172413793
29,0.7131977486454584,0.9409195402298851
30,0.7119964213153116,0.9606896551724138
31,0.7097852728725259,0.956551724137931
32,0.7021196463139229,0.9540229885057471
33,0.7003323975341772,0.9551724137931035
34,0.6933519561695897,0.9691954022988506
35,0.6883761892521304,0.9639080459770115
36,0.6945250271971709,0.9616091954022988
37,0.6825031677102731,0.927816091954023
38,0.6822126723972022,0.9682758620689655
39,0.6731090728753533,0.9588505747126437
40,0.6900108986430697,0.9560919540229885
41,0.686092337167341,0.9636781609195403
42,0.6771678782366459,0.9657471264367816
43,0.673830009753408,0.9657471264367816
44,0.6660234524923212,0.9604597701149425
45,0.6788453173403647,0.9556321839080459
46,0.6795543083568024,0.9622988505747126
47,0.6699528411712522,0.9696551724137931
48,0.667868165993223,0.9657471264367816
49,0.6670631931887733,0.973103448275862
50,0.6668342164918488,0.9629885057471265
51,0.6647055476319557,0.9714942528735632
52,0.6597437020999933,0.968735632183908
53,0.6671092590085821,0.9577011494252874
54,0.6662916519673042,0.9673563218390805
55,0.6635057651529125,0.9703448275862069
56,0.6580196938483543,0.9698850574712644
57,0.6641169227416219,0.9696551724137931
58,0.6554662896916758,0.9735632183908046
59,0.6538869280830707,0.9733333333333334
60,0.6526781410173653,0.9724137931034482
61,0.6530455115184285,0.9712643678160919
62,0.6543471783983941,0.9698850574712644
63,0.6656079183216967,0.965287356321839
64,0.6559759197281856,0.9726436781609196
65,0.6539023450387069,0.9705747126436781
66,0.651681003422519,0.975632183908046
67,0.651794458136839,0.9701149425287356
68,0.6532618931305954,0.9728735632183908
69,0.6510342355647118,0.9747126436781609
70,0.65051997974028,0.973103448275862
71,0.6504210294072145,0.9742528735632184
72,0.650563672087551,0.9740229885057471
73,0.6498110185261645,0.9744827586206897
74,0.6493690822249144,0.9747126436781609
75,0.6508118718667747,0.9733333333333334
76,0.6498953959131553,0.9733333333333334
77,0.6492886683520149,0.9749425287356321
78,0.6490861859196931,0.9751724137931035
79,0.6490901636531929,0.9754022988505747
80,0.6486805219665851,0.9754022988505747
81,0.648469993491578,0.9751724137931035
82,0.6484121099796171,0.9744827586206897
83,0.6482727395163642,0.973103448275862
84,0.6482513227493935,0.9751724137931035
85,0.6481653050659528,0.9754022988505747
86,0.6480949115909003,0.9758620689655172
87,0.6479813943501391,0.9760919540229885
88,0.6478948916485107,0.9742528735632184
89,0.6477649453418707,0.9744827586206897
90,0.6477111930551093,0.9742528735632184
91,0.647640161459742,0.9742528735632184
92,0.6475017029865116,0.9749425287356321
93,0.6475522559063107,0.9740229885057471
94,0.6474991094053181,0.9742528735632184
95,0.6474296816813401,0.9744827586206897
96,0.6474017633332146,0.9744827586206897
97,0.6474690700278563,0.9747126436781609
98,0.6473608700668111,0.9754022988505747
99,0.6472720979085935,0.9742528735632184
100,0.647375297312643,0.9751724137931035
