epoch,train_loss,val_acc
1,2.836738544351914,0.33770114942528734
2,2.296938385157024,0.43310344827586206
3,2.0303067267915003,0.49724137931034484
4,1.8302417088762608,0.6291954022988506
5,1.6841828742253235,0.6229885057471264
6,1.559485853497499,0.720919540229885
7,1.4534404263192533,0.6947126436781609
8,1.3703794237834956,0.743448275862069
9,1.2958560088783309,0.7519540229885058
10,1.2305423893959693,0.7983908045977012
11,1.176422717865386,0.8370114942528736
12,1.1313420902767213,0.8436781609195402
13,1.0796842610621764,0.8622988505747127
14,1.042710424638262,0.8650574712643678
15,1.006472241255193,0.864367816091954
16,0.9779839223019438,0.8875862068965518
17,0.9513897815950556,0.9151724137931034
18,0.9266314222629554,0.9050574712643679
19,0.9019606635461446,0.9057471264367816
20,0.8850813174462007,0.9213793103448276
21,0.8642854142227984,0.9351724137931035
22,0.8423827889016251,0.9411494252873563
23,0.8252995860537672,0.9358620689655173
24,0.814200156508318,0.9464367816091954
25,0.799782288668592,0.957471264367816
26,0.7854945370866582,0.9558620689655173
27,0.7744569031923425,0.9514942528735633
28,0.7637842190421484,0.9570114942528736
29,0.7563704767940092,0.9577011494252874
30,0.7469709581312012,0.9597701149425287
31,0.7366527309215146,0.9593103448275863
32,0.7305868543635786,0.9597701149425287
33,0.724299390380289,0.9629885057471265
34,0.718521366273266,0.9664367816091954
35,0.7111139293102657,0.9629885057471265
36,0.7082401696178648,0.9636781609195403
37,0.7032521169364842,0.9655172413793104
38,0.6996352255246998,0.9655172413793104
39,0.6960941782963821,0.9659770114942529
40,0.6929949723135412,0.9650574712643678
41,0.6899086559812228,0.9662068965517241
42,0.6886591320626096,0.9671264367816091
43,0.6855486269577656,0.9671264367816091
44,0.68381646796574,0.9691954022988506
45,0.6822070177474053,0.9685057471264368
46,0.6814155166153035,0.9680459770114943
47,0.6804706399736841,0.968735632183908
48,0.6794164762680047,0.967816091954023
49,0.6787021070523979,0.968735632183908
50,0.6783472661391582,0.9694252873563218
